단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSDAQ섹터업종,KOSDAQ100,KOSDAQ150,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터보험,KRX섹터운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSDAQ,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
335810,KR7335810008,프리시젼바이오,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,191600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3612000000,50020201,22200000,2194900000,1097475300012,,0 NN0,0,0,0,0,0,070000000,000000000,00100001-,0,24202603,31000000,420   NNN,,,,
335870,KR7335870002,윙스풋,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,150000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3231500000,10020191,20900000,1675000000,167504730012,,0 NN0,0,0,0,0,0,465000000,019000000,015000120,0,4202412,31000000,251   NNN,,,,
336060,KR7336060009,웨이버스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,78100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,35049200000,10020191,12800000,4815500000,481552000012,,0 NN0,0,0,0,0,0,112-00000,021-00000,020-00190,0,5202603,31000000,376   NNN,,,,
336570,KR7336570007,원텍,ST,2.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,0,873000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,194026600000,10020191,21900000,8958000000,900183950012,,0 NN0,0,0,0,0,0,402000000,112000000,124001040,0,23202603,31000007,820   NNN,,,,
336680,KR7336680004,탑런토탈솔루션,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,340500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5779400000,50020241,10100000,3914500000,1957277900012,,0 NN0,0,0,0,0,5,501000000,089000000,062000610,0,4202512,31000001,332   NNN,,,,
337930,KR7337930002,젝시믹스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,312000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,23035300000,50020200,81300000,2967600000,1509390100012,,0 NN0,0,0,0,0,0,530000000,011000000,012000090,0,11202603,31000000,925   NNN,,,,
338220,KR7338220007,뷰노,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,955000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10246100000,10020210,22600000,1400100000,140018230012,,0 NN0,0,0,0,0,0,060-00000,041-00000,040-0040-,0,19202603,31000001,337   NNN,,,,
338840,KR7338840002,와이바이오로직스,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,755000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,15709900000,50020231,20500000,1536600000,768334050012,,0 NN0,0,0,0,0,0,058-00000,084-00000,064-0064-,0,31202412,31000002,696   NNN,,,,
339950,KR7339950008,아이비김영,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,259000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11183400000,10020191,22400000,4494600000,449466550012,,0 NN0,0,0,0,0,0,242000000,003000000,015000070,0,38202603,31000001,164   NNN,,,,
340360,KR7340360007,다보링크,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,0,0,0,0,0,141100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,31008200000,10020191,21900000,5206200000,520627720012,,0 NN0,0,0,0,0,0,632-00000,019-00000,050-00500,0,202512,31000000,734   NNN,,,,
340440,KR7340440007,세림B&G,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,142800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,230222700000,10020191,22700000,2837800000,283783640012,,0 NN0,0,0,0,0,0,554000000,031000000,027000230,0,7202412,31000000,405   NNN,,,,
340450,KR7340450006,지씨지놈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,659000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17440600000,50020250,61100000,2365000000,1182539650012,,0 NN0,0,0,0,0,0,259-00000,012-00000,011-0013-,0,4202412,31000001,558   NNN,,,,
340570,KR7340570001,티앤엘,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,5,750000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8166200000,50020201,12000000,812800000,446400000012,,0 NN0,0,0,0,0,0,451000000,183000000,207001640,0,20202603,31000004,673   NNN,,,,
340810,KR7340810001,시선AI,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,300000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8336100000,50020230,51900000,1364400000,684748700012,,0 NN0,0,0,0,0,0,033-00000,028-00000,028-0028-,0,175202603,31000000,409   NNN,,,,
340930,KR7340930007,유일에너테크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,0,0,0,0,0,80600001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,50020210,22500000,6887500000,3443789250012,,0 NN0,0,0,0,0,0,600-00000,027-00000,248-0248-,0,54202512,31000000,555   NNN,,,,
342870,KR7342870003,오아,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,589000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,947700000,50020250,90900000,545000000,406807100012,,0 NN0,0,0,0,0,1,033000000,082-00000,018-0033-,0,10202512,31000000,321   NNN,,,,
344860,KR7344860002,이노진,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,144700001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4591900000,10020230,22000000,1203000000,120300000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,174   NNN,,,,
347000,KR7347000002,센코,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,195400001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,20110500000,50020201,2900000,3781000000,1930292300012,,0 NN0,0,0,0,0,0,088-00000,002000000,015000150,0,12202603,31000000,738   NNN,,,,
347700,KR7347700007,스피어,ST,1.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,4,195000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,132077700000,50020210,32300000,5081400000,2540715250012,,0 NN0,0,0,0,0,0,956000000,091000000,049000020,0,202512,31000021,316   NNN,,,,
347740,KR7347740003,피엔케이피부임상연구센타,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,207500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11831000000,50020200,90900000,3001000000,1500528800012,,0 NN0,0,0,0,0,0,228000000,039000000,058000460,0,6202512,31000000,622   NNN,,,,
347770,KR7347770000,핌스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,164900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11089800000,50020200,91800000,2285700000,1152827100012,,0 NN0,0,0,0,0,0,153-00000,001000000,00000000-,0,13202603,31000000,376   NNN,,,,
347850,KR7347850000,디앤디파마텍,ST,1.0,1006,0,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,1,0,750000001,1,NNN02,N,N,N,0,0,0,0,1,0,N0,900,0,0,581274900000,50020240,50200000,4380400000,2190207350012,,0YNY0,0,0,0,0,0,043-00000,340-00000,249-0240-,0,31202512,31000047,089   NNN,,,,
347860,KR7347860009,알체라,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,174700001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,58319700000,50020201,22100000,4130000000,2065047650012,,0 NN0,0,0,0,0,0,020-00000,043-00000,046-0046-,0,11202603,31000000,721   NNN,,,,
347890,KR7347890006,엠엑스온,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,554000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5026400000,10020200,72900000,1696300000,169632040012,,0 NN0,0,0,0,0,0,623-00000,058-00000,052-00280,0,202512,31000000,939   NNN,,,,
348030,KR7348030008,모비릭스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,224000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4673000000,10020210,12800000,960300000,96038000012,,0 NN0,0,0,0,0,0,305-00000,066-00000,064-0066-,0,21202509,30000000,215   NNN,,,,
348080,KR7348080003,큐라티스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,56100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,13797300000,50020230,61500000,11544900000,5772489050012,,0 NN0,0,0,0,0,0,004-00000,197-00000,263-0263-,0,93202412,31000000,647   NNN,,,,
348150,KR7348150004,고바이오랩,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,408000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10685800000,50020201,11800000,1941800000,970944450012,,0 NN0,0,0,0,0,0,192-00000,027-00000,002-0002-,0,11202603,31000000,792   NNN,,,,
348210,KR7348210006,넥스틴,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,7,130000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12994400000,50020201,800000,1047700000,523850250012,,0 NN0,0,0,0,0,0,669-00000,012-00000,029-0026-,0,2202512,31000007,470   NNN,,,,
348340,KR7348340001,뉴로메카,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,5,550000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,39612300000,50020221,10400000,1236200000,618107550012,,0 NN0,0,0,0,0,0,030-00000,043-00000,257-0257-,0,127202603,31000006,860   NNN,,,,
348350,KR7348350000,위드텍,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,111000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10878600000,50020201,3000000,997800000,509180000012,,0 NN0,0,0,0,0,0,073-00000,019000000,025000230,0,8202603,31000001,108   NNN,,,,
348370,KR7348370008,엔켐,ST,1.0,1009,1023,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,3,535000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17789900000,50020211,10100000,2191000000,1095549650012,,0 NY0,0,0,0,0,3,128-00000,917-00000,588-0706-,0,14202512,31000007,745   NNN,,,,
351320,KR7351320007,넥사다이내믹스,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,137700001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11482400000,10020200,62200000,2969800000,296986420012,,0 NN0,0,0,0,0,0,006-00000,018-00000,023-0024-,0,68202603,31000000,408   NNN,,,,
351330,KR7351330006,이삭엔지니어링,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,619000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7546100000,50020210,42100000,828800000,414426000012,,0 NN0,0,0,0,0,0,141-00000,025-00000,030-0030-,0,24202603,31000000,513   NNN,,,,
351870,KR7351870001,차이커뮤니케이션,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,284000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2777400000,50020240,92700000,1116000000,558032100012,,0 NN0,0,0,0,0,0,665000000,044000000,029000250,0,2202512,31000000,316   NNN,,,,
352090,KR7352090005,스톰테크,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,370000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5262000000,10020231,12000000,2687200000,268729980012,,0 NN0,0,0,0,0,0,697000000,119000000,130001020,0,11202512,31000000,994   NNN,,,,
352480,KR7352480008,씨앤씨인터내셔널,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,2,105000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2590600000,10020210,51700000,1362900000,136299010012,,0 NN0,0,0,0,0,2,885000000,222000000,153001430,0,5202512,31000002,869   NNN,,,,
352700,KR7352700009,씨앤투스,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,176900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3342600000,50020210,12800000,2627600000,1433664950012,,0 NN0,0,0,0,0,0,158-00000,004000000,02200016-,0,5202603,31000000,464   NNN,,,,
352770,KR7352770002,셀레스트라,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,0,0,0,0,0,525000001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,10020201,20400000,259200000,25924070012,,0 NN0,0,0,0,0,0,020-00000,078-00000,118-0118-,36100,202512,31000000,136   NNN,,,,
352910,KR7352910004,오비고,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,535000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4667900000,50020210,71300000,1263700000,631890100012,,0 NN0,0,0,0,0,0,105-00000,015-00000,014-0014-,0,8202603,31000000,676   NNN,,,,
352940,KR7352940001,인바이오,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,216500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4204900000,50020201,21100000,1086700000,599154500012,,0 NN0,0,0,0,0,0,357000000,014000000,009000060,0,2202412,31000000,235   NNN,,,,
353190,KR7353190002,휴럼,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,260500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1746200000,50020200,61700000,787500000,393784200012,,0 NN0,0,0,0,0,0,990000000,019000000,007000100,0,3202512,31000000,205   NNN,,,,
353590,KR7353590003,오토앤,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,242000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2905700000,50020220,12000000,1287500000,643778500012,,0 NN0,0,0,0,0,0,591000000,008-00000,028-0052-,0,25202512,31000000,311   NNN,,,,
353810,KR7353810005,이지바이오,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,649000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17286300000,10020200,60500000,3308100000,341917200012,,0 NN0,0,0,0,0,4,769000000,450000000,387002930,0,29202512,31000002,147   NNN,,,,
354200,KR7354200008,엔젠바이오,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,111300001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12215100000,100020201,21000000,2680900000,2680975000012,,0 NN0,0,0,0,0,0,212-00000,083-00000,043-0068-,0,28202512,31000000,298   NNN,,,,
354320,KR7354320004,알멕,ST,2.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,8,60000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,15708900000,50020230,63000000,639100000,319569050012,,0 NN0,0,0,0,0,1,878000000,062-00000,020-0061-,0,1202512,31000005,151   NNN,,,,
355150,KR7355150004,코스텍시스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,4,140000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,37721600000,50020200,91800000,779700000,389867500012,,0 NN0,0,0,0,0,0,142-00000,019-00000,018-0018-,0,7202412,31000003,228   NNN,,,,
355390,KR7355390006,크라우드웍스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,247000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9755300000,50020230,83100000,1587400000,793717200012,,0 NN0,0,0,0,0,0,105-00000,134-00000,217-0217-,0,155202512,31000000,392   NNN,,,,
355690,KR7355690009,에이텀,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,425000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9208200000,50020231,20100000,940400000,470249000012,,0 NN0,0,0,0,0,0,704-00000,065-00000,085-0085-,0,123202512,31000000,399   NNN,,,,
356680,KR7356680009,엑스게이트,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,2,355000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,169086100000,10020230,31600000,2854300000,285434920012,,0 NN0,0,0,0,0,0,432000000,035000000,041000400,0,9202412,31000006,721   NNN,,,,
356860,KR7356860007,티엘비,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,1,2,70000001,1,NNN00,N,N,N,1,0,0,0,11,0,N0,900,0,0,23825400000,50020201,21400000,983200000,491631500012,,0 NN0,0,0,0,0,0,758000000,107000000,110000850,0,22202603,31000012,516   NNN,,,,
356890,KR7356890004,싸이버원,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,312500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,19694100000,20020210,31100000,1195300000,239076500012,,0 NN0,0,0,0,0,0,337000000,004-00000,021-0013-,0,3202512,31000000,373   NNN,,,,
357230,KR7357230002,에이치피오,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,273500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,18470600000,50020210,51400000,4129300000,2104474350012,,0 NN0,0,0,0,0,2,582000000,135000000,118000900,0,6202512,31000001,129   NNN,,,,
357550,KR7357550003,석경에이티,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,4,805000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,870500000,50020201,22300000,545500000,272750000012,,0 NN0,0,0,0,0,0,046000000,013000000,018000140,0,8202603,31000002,621   NNN,,,,
357580,KR7357580000,아모센스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,346000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,22742900000,50020210,62500000,1178900000,590948600012,,0 NN0,0,0,0,0,1,221000000,053000000,002000050,0,1202512,31000001,586   NNN,,,,
357780,KR7357780006,솔브레인,ST,1.0,1009,1023,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,4,0,450000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4362600000,50020200,80600000,777800000,388928300012,,0 NY0,0,0,0,0,2,638000000,447000000,511003790,0,8202603,31000031,464   NNN,,,,
357880,KR7357880004,SKAI,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,537000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,514412900000,50020211,11000000,5212700000,2606380200012,,0 NN0,0,0,0,0,0,032-00000,017-00000,056-0056-,0,131202603,31000002,799   NNN,,,,
358570,KR7358570000,지아이이노베이션,ST,1.0,1006,0,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,1,590000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,129414300000,50020230,33000000,6427000000,3213688550012,,0 NY0,0,0,0,0,0,000-00000,483-00000,590-0588-,0,117202412,31000010,219   NNN,,,,
359090,KR7359090008,씨엔알리서치,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,59100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,22481400000,10020200,92300000,5747000000,574707170012,,0 NN0,0,0,0,0,0,148-00000,010-00000,011-00100,0,5202603,31000000,339   NNN,,,,
360070,KR7360070007,탑머티리얼,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,453000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3439000000,50020221,1800000,818800000,409402150012,,0 NN0,0,0,0,0,0,081-00000,027-00000,006-00060,0,202603,31000001,189   NNN,,,,
360350,KR7360350003,코셈,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,208000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5945300000,50020240,22300000,573700000,286898500012,,0 NN0,0,0,0,0,0,134-00000,015-00000,014-0009-,0,3202512,31000000,693   NNN,,,,
361390,KR7361390008,제노코,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,2,250000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,16163200000,50020210,32400000,973600000,490019050012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000002,190   NNN,,,,
361570,KR7361570005,알비더블유,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,182200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2216300000,50020211,12200000,2874300000,1444819350012,,0 NN0,0,0,0,0,0,096-00000,005000000,00200001-,0,6202603,31000000,523   NNN,,,,
361670,KR7361670003,삼영에스앤씨,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,297000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,490100000,50020210,52100000,566700000,283382900012,,0 NN0,0,0,0,0,0,031000000,000000000,00200002-,0,3202603,31000000,168   NNN,,,,
362320,KR7362320004,청담글로벌,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,430000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9400400000,50020220,60300000,2115100000,1057564500012,,0 NN0,0,0,0,0,2,174000000,054000000,044000310,0,2202512,31000000,909   NNN,,,,
362990,KR7362990004,드림인사이트,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,145300001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3989900000,10020240,12500000,1680000000,168005740012,,0 NN0,0,0,0,0,0,049-00000,002-00000,001-0001-,0,1202603,31000000,244   NNN,,,,
363250,KR7363250002,진시스템,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,395000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3985700000,50020210,52600000,850800000,425419100012,,0 NN0,0,0,0,0,0,003-00000,016-00000,016-0016-,0,86202603,31000000,336   NNN,,,,
363260,KR7363260001,모비데이즈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,116600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,18858600000,50020210,21000000,3216300000,1608188450012,,0 NN0,0,0,0,0,0,096-00000,002000000,000000000,0,6202603,31000000,375   NNN,,,,
364950,KR7364950006,에이아이코리아,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,585000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8800900000,50020250,42900000,829600000,414822250012,,0 NN0,0,0,0,0,0,869000000,028-00000,020-00110,0,202512,31000000,485   NNN,,,,
365270,KR7365270008,큐라클,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,561000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,49503000000,50020210,72200000,2207100000,1103599600012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000003,445   NNN,,,,
365330,KR7365330000,에스와이스틸텍,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,274000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,53458900000,50020231,11300000,5017100000,2508550000012,,0 NN0,0,0,0,0,0,974-00000,027-00000,025-00210,0,202512,31000001,374   NNN,,,,
365340,KR7365340009,성일하이텍,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,6,330000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4853200000,50020220,72800000,1292100000,646055750012,,0 NN0,0,0,0,0,0,609000000,000-00000,246-0228-,0,57202603,31000008,179   NNN,,,,
365590,KR7365590009,하이딥,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,142800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8696800000,10020201,22100000,3100500000,310057840012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,442   NNN,,,,
365900,KR7365900000,브이씨,ST,3.0,1009,1031,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,287500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1344900000,50020220,22400000,731000000,365515000012,,0 NN0,0,0,0,0,0,108-00000,005-00000,005-0006-,0,6202603,31000000,210   NNN,,,,
366030,KR7366030005,공구우먼,ST,3.0,1009,1020,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,531000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8150700000,10020220,32300000,2265300000,226538500012,,0 NN0,0,0,0,0,0,083000000,008000000,048000470,0,13202603,31000001,202   NNN,,,,
367000,KR7367000007,플래티어,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,340500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1703600000,50020210,81200000,838800000,419410350012,,0 NN0,0,0,0,0,0,389-00000,045-00000,043-00450,0,202512,31000000,285   NNN,,,,
